id,identity,kind,location,managedBy,name,plan,properties,resourceGroup,sku/capacity,sku/family,sku/model,sku/name,sku/size,sku/tier,tags/costcentre,tags/environment,tags/live,type,sku,tags,tags/hidden-link:/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Compute/virtualMachines/HoylakeADF,tags/hidden-link:/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Logic/workflows/EODStoreListSITApp,tags/hidden-link:/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourcegroups/Hoylake/providers/microsoft.insights/components/Dev-JSPartnerAPI,tags/hidden-link:/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourcegroups/Hoylake/providers/microsoft.insights/components/Dev-JSPartnerAPIForVersioning,tags/hidden-link:/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Logic/workflows/FlatternXmlTotables-SITD2,tags/hidden-link:/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Logic/workflows/FlatternXmlToTables-DevD2-App,plan/name,plan/product,plan/promotionCode,plan/publisher
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Compute/virtualMachines/WholesalehgVM2/extensions/IaaSDiagnostics,,,westeurope,,WholesalehgVM2/IaaSDiagnostics,,,Hoylake,,,,,,,,,,Microsoft.Compute/virtualMachines/extensions,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.DataFactory/dataFactories/justtest,,,northeurope,,justtest,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.DataFactory/dataFactories,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.DataFactory/dataFactories/productjson,,,northeurope,,productjson,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.DataFactory/dataFactories,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.DataFactory/dataFactories/promotionjson,,,northeurope,,promotionjson,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.DataFactory/dataFactories,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.DataFactory/dataFactories/Testsample,,,northeurope,,Testsample,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.DataFactory/dataFactories,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.DomainRegistration/domains/jstest3.co.uk,,,global,,jstest3.co.uk,,,Hoylake,,,,,,,PD5469,DEV/TEST,Yes,Microsoft.DomainRegistration/domains,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/actiongroups/AlertDevTeam,,,global,,AlertDevTeam,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,microsoft.insights/actiongroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/actiongroups/DevTeamAlertsforLogicApp,,,global,,DevTeamAlertsforLogicApp,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,microsoft.insights/actiongroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/activityLogAlerts/NormalisationFailure,,,global,,NormalisationFailure,,,Hoylake,,,,,,,,,,microsoft.insights/activityLogAlerts,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/activityLogAlerts/SIT_Logic_App_EOD_StoreList,,,global,,SIT_Logic_App_EOD_StoreList,,,Hoylake,,,,,,,,,,microsoft.insights/activityLogAlerts,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/alertrules/Cpu Usage Alert,,,westeurope,,Cpu Usage Alert,,,Hoylake,,,,,,,,,,microsoft.insights/alertrules,,,Resource,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/alertrules/EODMetricAlertStoreListSIT,,,westeurope,,EODMetricAlertStoreListSIT,,,Hoylake,,,,,,,,,,microsoft.insights/alertrules,,,,Resource,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/alertrules/Failure Anomalies - Dev-JSPartnerAPI,,,westeurope,,Failure Anomalies - Dev-JSPartnerAPI,,,Hoylake,,,,,,,,,,microsoft.insights/alertrules,,,,,Resource,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/alertrules/Failure Anomalies - Dev-JSPartnerAPIForVersioning,,,westeurope,,Failure Anomalies - Dev-JSPartnerAPIForVersioning,,,Hoylake,,,,,,,,,,microsoft.insights/alertrules,,,,,,Resource,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/alertrules/FlaternXmlAlert,,,westeurope,,FlaternXmlAlert,,,Hoylake,,,,,,,,,,microsoft.insights/alertrules,,,,,,,Resource,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/alertrules/FlatternXmlAlert_DEV,,,westeurope,,FlatternXmlAlert_DEV,,,Hoylake,,,,,,,,,,microsoft.insights/alertrules,,,,,,,,Resource,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/alertrules/NormalisationFailureSIT,,,westeurope,,NormalisationFailureSIT,,,Hoylake,,,,,,,,,,microsoft.insights/alertrules,,,,,,,Resource,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/alertrules/TestAlert,,,westeurope,,TestAlert,,,Hoylake,,,,,,,,,,microsoft.insights/alertrules,,,,Resource,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/components/Dev-JSPartnerAPI,,web,westeurope,,Dev-JSPartnerAPI,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,microsoft.insights/components,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/components/Dev-JSPartnerAPIForVersioning,,web,westeurope,,Dev-JSPartnerAPIForVersioning,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,microsoft.insights/components,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/components/HoylakeAPIPOC,,web,westeurope,,HoylakeAPIPOC,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,microsoft.insights/components,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/components/jshoylakedev2,,web,westeurope,,jshoylakedev2,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,microsoft.insights/components,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/components/JSTestHoylakeWebjob,,web,westeurope,,JSTestHoylakeWebjob,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,microsoft.insights/components,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/components/RestAppTest-97e7,,web,westeurope,,RestAppTest-97e7,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,microsoft.insights/components,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/components/Test-JSPartnerOpeartionsApi,,web,westeurope,,Test-JSPartnerOpeartionsApi,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,microsoft.insights/components,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/components/TestJSInboundWebJobD2,,web,westeurope,,TestJSInboundWebJobD2,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,microsoft.insights/components,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/microsoft.insights/metricalerts/AlertingForLogicApp,,,global,,AlertingForLogicApp,,,Hoylake,,,,,,,,,,microsoft.insights/metricalerts,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Logic/integrationAccounts/JSHoylakeIntegration,,,westeurope,,JSHoylakeIntegration,,,Hoylake,,,,Free,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Logic/integrationAccounts,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Logic/workflows/EODStoreListSITApp,,,westeurope,,EODStoreListSITApp,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Logic/workflows,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Logic/workflows/EODStoreTotalsAlertSIT,,,westeurope,,EODStoreTotalsAlertSIT,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Logic/workflows,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Logic/workflows/EODTradingWindow,,,westeurope,,EODTradingWindow,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Logic/workflows,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Logic/workflows/FlattenJSON_SIT,,,westeurope,,FlattenJSON_SIT,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Logic/workflows,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Logic/workflows/HealthCheckOFStore-SIT,,,westeurope,,HealthCheckOFStore-SIT,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Logic/workflows,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Logic/workflows/ResendMessages-ForServiceBusFailure-SIT,,,westeurope,,ResendMessages-ForServiceBusFailure-SIT,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Logic/workflows,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/dnszones/jstest3.co.uk,,,global,,jstest3.co.uk,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/dnszones,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/changehgavlvm381,,,westeurope,,changehgavlvm381,,,Hoylake,,,,,,,,,,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/demo1883,,,westeurope,,demo1883,,,Hoylake,,,,,,,,,,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/demo2429,,,westeurope,,demo2429,,,Hoylake,,,,,,,,,,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/demoas1589,,,westeurope,,demoas1589,,,Hoylake,,,,,,,,,,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/demoas295,,,westeurope,,demoas295,,,Hoylake,,,,,,,,,,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/hgcheckvm1613,,,westeurope,,hgcheckvm1613,,,Hoylake,,,,,,,,,,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/hgcheckvm174,,,westeurope,,hgcheckvm174,,,Hoylake,,,,,,,,,,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/hoylakeadf577,,,westeurope,,hoylakeadf577,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/hoylakevm570,,,westeurope,,hoylakevm570,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/IHgNWSwap,,,westeurope,,IHgNWSwap,,,Hoylake,,,,,,,,,,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/JSDEVVMBackup-nic-635007dc0d50465c9baafaaff9f69221,,,westeurope,,JSDEVVMBackup-nic-635007dc0d50465c9baafaaff9f69221,,,Hoylake,,,,,,,,,,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/jshoylakedev1329,,,westeurope,,jshoylakedev1329,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/jshoylakedev2389,,,westeurope,,jshoylakedev2389,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/jshoylakedevvm2590,,,westeurope,,jshoylakedevvm2590,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/jshoylakedevvm3684,,,westeurope,,jshoylakedevvm3684,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/jshoylaketest1465,,,westeurope,,jshoylaketest1465,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/JSHoyNWInterface,,,westeurope,,JSHoyNWInterface,,,Hoylake,,,,,,,,,,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/jswholesalehgvm230,,,westeurope,,jswholesalehgvm230,,,Hoylake,,,,,,,,,,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkInterfaces/wholesalehgvm2952,,,westeurope,,wholesalehgvm2952,,,Hoylake,,,,,,,,,,Microsoft.Network/networkInterfaces,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/Demo1-nsg,,,westeurope,,Demo1-nsg,,,Hoylake,,,,,,,,,,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/Demo2-nsg,,,westeurope,,Demo2-nsg,,,Hoylake,,,,,,,,,,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/DemoAS-nsg,,,westeurope,,DemoAS-nsg,,,Hoylake,,,,,,,,,,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/HgCheckVM-nsg,,,westeurope,,HgCheckVM-nsg,,,Hoylake,,,,,,,,,,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/HoylakeADF-nsg,,,westeurope,,HoylakeADF-nsg,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/hoylakevm-nsg,,,westeurope,,hoylakevm-nsg,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/HoyLakeVmDev-nsg,,,westeurope,,HoyLakeVmDev-nsg,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/hoylakevmnsg660,,,westeurope,,hoylakevmnsg660,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/hoylakevmnsg878,,,westeurope,,hoylakevmnsg878,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/jshoylakedev1-nsg,,,westeurope,,jshoylakedev1-nsg,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/jshoylakedev2-nsg,,,westeurope,,jshoylakedev2-nsg,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/jshoylakedevVM2-nsg,,,westeurope,,jshoylakedevVM2-nsg,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/jshoylakedevVM3-nsg,,,westeurope,,jshoylakedevVM3-nsg,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/jshoylaketest1-nsg,,,westeurope,,jshoylaketest1-nsg,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/JSWholeSaleHgVM-nsg,,,westeurope,,JSWholeSaleHgVM-nsg,,,Hoylake,,,,,,,,,,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/TestVM-nsg,,,westeurope,,TestVM-nsg,,,Hoylake,,,,,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/networkSecurityGroups/WholesalehgVM2-nsg,,,westeurope,,WholesalehgVM2-nsg,,,Hoylake,,,,,,,,,,Microsoft.Network/networkSecurityGroups,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/ChangeHgAvlVM-ip,,,westeurope,,ChangeHgAvlVM-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/Demo1-ip,,,westeurope,,Demo1-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/Demo2-ip,,,westeurope,,Demo2-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/DemoAS1-ip,,,westeurope,,DemoAS1-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/DemoAS2-ip,,,westeurope,,DemoAS2-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/HgCheckVM1-ip,,,westeurope,,HgCheckVM1-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/HgCheckVM-ip,,,westeurope,,HgCheckVM-ip,,,Hoylake,,,,Basic,,Regional,,,,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
/subscriptions/8d74bfbe-15e1-43d1-8272-423e37441789/resourceGroups/Hoylake/providers/Microsoft.Network/publicIPAddresses/HoylakeADF-ip,,,westeurope,,HoylakeADF-ip,,,Hoylake,,,,Basic,,,Shared_ PD5469_ PD6228,DEV/TEST,Yes,Microsoft.Network/publicIPAddresses,,,,,,,,,,,,
